10년 만에 '주가 5만엔' 돌파한 日 닌텐도...“코로나 2차 파동 영향 한몫”,https://biz.chosun.com/site/data/html_dir/2020/06/19/2020061903111.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"H2, 액션 게임 ‘베어 너클 4’ PS4, 닌텐도 스위치 패키지 30일 출시 및 예약 판매",http://www.gamechosun.co.kr/webzine/article/view.php?no=166792
"닌텐도 스위치 본격 미스터리 어드벤처 '호텔 소울즈', 발매일 결정",http://www.gameshot.net/common/con_view.php?code=GA5f0ff7b1f27da
"일본구매대행쇼핑몰 바이박스, '집콕놀이' 게임기 기획전 오픈",http://www.futurekorea.co.kr/news/articleView.html?idxno=137159
티몬 상반기 최고 인기검색어 '마스크'…'닌텐도 스위치'도 인기,http://yna.kr/AKR20200630053000030?did=1195m
“품절될까 부랴부랴 입금했더니”…‘닌텐도 판매 사기’ 급증,http://news.kbs.co.kr/news/view.do?ncd=4439081&ref=A
판매량 역주행 한 닌텐도·매장수 늘려간 ABC마트,http://news.mk.co.kr/newsRead.php?no=673174&year=2020
"아크시스템웍스, PS4, 닌텐도 스위치 발매 타이틀 여름 세일 실시",https://www.thisisgame.com/webzine/news/nboard/262/?n=106310
"日닌텐도 테마파크, 코로나19 여파에 개장 연기",https://zdnet.co.kr/view/?no=20200629090745
"코로나 때문에 집콕족 사로잡은 닌텐도 게임, 中서 사라진 이유",https://biz.chosun.com/site/data/html_dir/2020/04/11/2020041100960.html?utm_source=naver&utm_medium=original&utm_campaign=biz
"[갤럭시 언팩 2020 예상] ""Foldable"", '접힘'에 집중하다",http://www.metroseoul.co.kr/article/20200729500283
닌텐도 다이렉트가 이번달에 있을 것? 지난 닌다 시기 맞춘 유저의 언급,http://kbench.com/?q=node/212194
닌텐도스위치 가격 폭등...한국닌텐도는 대응 없어,http://www.zdnet.co.kr/view/?no=20200310111902
‘닌텐도 스위치 동물의 숲 에디션’ 판매 피싱 사이트 주의,http://www.boannews.com/media/view.asp?idx=87713&kind=
"한국닌텐도, 매출액 2300억 원으로 전년대비 36.6% 성장",http://www.inven.co.kr/webzine/news/?news=240706
"H2, ‘락 오브 에이지 3’ PC, PS4, 닌텐도 스위치 22일 출시",http://www.gamechosun.co.kr/webzine/article/view.php?no=166890
"CFK, 기묘한 분위기의 미스터리 어드벤처 ‘호텔 소울즈’ 30일 정식 출시",http://www.gamechosun.co.kr/webzine/article/view.php?no=167142
"'검은방' 디렉터의 첫 콘솔 패키지 타이틀, '베리드 스타즈' 발매",https://www.thisisgame.com/webzine/game/nboard/225/?n=106585
라인게임즈 첫 콘솔 신작 '베리드 스타즈' 출시,http://www.g-enews.com/ko-kr/news/article/news_all/202007301656326168bf45d5d5ea_1/article.html
메이플라워엔터테인먼트 PS4 및 닌텐도 스위치 플랫폼 백합 어드벤처 '몽현 Re:Master 번들팩' 발매,http://gamefocus.co.kr/detail.php?number=107714
"'추억의 마리오 닌텐도 게임, 레고로'…게임 콘솔과 레트로 TV 세트 출시",https://www.news1.kr/articles/?3996710
"퍼즐 게임 '동방스펠버블', 닌텐도 스위치 패키지판 가을 출시 예정",https://www.thisisgame.com/webzine/game/nboard/225/?n=106551
"""닌텐도 스위치 수급 안정세...품절 대란에서 인질 세트로""",http://www.fomos.kr/redirect/news_view?news_cate_id=7&entry_id=91372
"[게임 리뷰] 독특한 퍼즐 게임의 완전판, 캐서린 풀 보디",http://www.ilovepc.co.kr/news/articleView.html?idxno=35712
"모동숲, 30일부터 꿈 속에서 다른 섬 탐험 가능해진다",https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1639342
